evidence_link_id,source_id,target_table,target_id,supported_field,claim_summary,evidence_role,confidence,last_verified
\SEL000142,\SS056,\Sproblem_features,\SF_OBJECTIVE_FORM,\Srow,\S目的関数形式,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000143,\SS054,\Sproblem_features,\SF_CONVEXITY,\Srow,\S凸性,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000144,\SS056,\Sproblem_features,\SF_CONVEXITY,\Srow,\S凸性,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000145,\SS054,\Sproblem_features,\SF_SMOOTHNESS,\Srow,\S滑らかさ,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000146,\SS056,\Sproblem_features,\SF_SMOOTHNESS,\Srow,\S滑らかさ,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000147,\SS054,\Sproblem_features,\SF_DERIVATIVE_ACCESS,\Srow,\S微分情報,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000148,\SS056,\Sproblem_features,\SF_DERIVATIVE_ACCESS,\Srow,\S微分情報,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000149,\SS054,\Sproblem_features,\SF_CONSTRAINT_CLASS,\Srow,\S制約クラス,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000150,\SS056,\Sproblem_features,\SF_CONSTRAINT_CLASS,\Srow,\S制約クラス,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000151,\SS054,\Sproblem_features,\SF_DIMENSION_CONTEXT,\Srow,\S次元文脈,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000152,\SS056,\Sproblem_features,\SF_DIMENSION_CONTEXT,\Srow,\S次元文脈,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000153,\SS054,\Sproblem_features,\SF_EVALUATION_COST,\Srow,\S評価費,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000154,\SS056,\Sproblem_features,\SF_EVALUATION_COST,\Srow,\S評価費,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000155,\SS054,\Sproblem_features,\SF_NOISE_LEVEL,\Srow,\Sノイズ,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000156,\SS056,\Sproblem_features,\SF_NOISE_LEVEL,\Srow,\Sノイズ,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000157,\SS054,\Sproblem_features,\SF_SOLUTION_GOAL,\Srow,\S解要求,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000158,\SS056,\Sproblem_features,\SF_SOLUTION_GOAL,\Srow,\S解要求,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000159,\SS054,\Sproblem_features,\SF_SCALE_STRUCTURE,\Srow,\S規模・構造,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000160,\SS056,\Sproblem_features,\SF_SCALE_STRUCTURE,\Srow,\S規模・構造,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000161,\SS054,\Sproblem_features,\SF_EVALUATION_RELIABILITY,\Srow,\S評価信頼性,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000162,\SS056,\Sproblem_features,\SF_EVALUATION_RELIABILITY,\Srow,\S評価信頼性,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000163,\SS054,\Sproblem_features,\SF_REPEATED_SOLVE,\Srow,\S反復求解,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000164,\SS056,\Sproblem_features,\SF_REPEATED_SOLVE,\Srow,\S反復求解,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000165,\SS054,\Sproblem_features,\SF_PARALLEL_BUDGET,\Srow,\S並列予算,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000166,\SS056,\Sproblem_features,\SF_PARALLEL_BUDGET,\Srow,\S並列予算,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000167,\SS054,\Sproblem_features,\SF_VARIABLE_CONTINUOUS,\Srow,\Scontinuous,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000168,\SS055,\Sproblem_features,\SF_VARIABLE_CONTINUOUS,\Srow,\Scontinuous,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000169,\SS056,\Sproblem_features,\SF_VARIABLE_CONTINUOUS,\Srow,\Scontinuous,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000170,\SS054,\Sproblem_features,\SF_VARIABLE_INTEGER,\Srow,\Sinteger,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000171,\SS055,\Sproblem_features,\SF_VARIABLE_INTEGER,\Srow,\Sinteger,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000172,\SS056,\Sproblem_features,\SF_VARIABLE_INTEGER,\Srow,\Sinteger,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000173,\SS054,\Sproblem_features,\SF_VARIABLE_BINARY,\Srow,\Sbinary,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000174,\SS055,\Sproblem_features,\SF_VARIABLE_BINARY,\Srow,\Sbinary,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000175,\SS056,\Sproblem_features,\SF_VARIABLE_BINARY,\Srow,\Sbinary,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000176,\SS054,\Sproblem_features,\SF_VARIABLE_CATEGORICAL,\Srow,\Scategorical,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000177,\SS055,\Sproblem_features,\SF_VARIABLE_CATEGORICAL,\Srow,\Scategorical,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000178,\SS056,\Sproblem_features,\SF_VARIABLE_CATEGORICAL,\Srow,\Scategorical,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000179,\SS054,\Sproblem_features,\SF_VARIABLE_ORDINAL,\Srow,\Sordinal,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000180,\SS055,\Sproblem_features,\SF_VARIABLE_ORDINAL,\Srow,\Sordinal,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000181,\SS056,\Sproblem_features,\SF_VARIABLE_ORDINAL,\Srow,\Sordinal,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000182,\SS054,\Sproblem_features,\SF_VARIABLE_MIXED,\Srow,\Smixed,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000183,\SS055,\Sproblem_features,\SF_VARIABLE_MIXED,\Srow,\Smixed,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000184,\SS056,\Sproblem_features,\SF_VARIABLE_MIXED,\Srow,\Smixed,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000185,\SS054,\Sproblem_features,\SF_VARIABLE_COMPLEX,\Srow,\Scomplex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000186,\SS055,\Sproblem_features,\SF_VARIABLE_COMPLEX,\Srow,\Scomplex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000187,\SS056,\Sproblem_features,\SF_VARIABLE_COMPLEX,\Srow,\Scomplex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000188,\SS054,\Sproblem_features,\SF_VARIABLE_MATRIX,\Srow,\Smatrix,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000189,\SS055,\Sproblem_features,\SF_VARIABLE_MATRIX,\Srow,\Smatrix,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000190,\SS056,\Sproblem_features,\SF_VARIABLE_MATRIX,\Srow,\Smatrix,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000191,\SS054,\Sproblem_features,\SF_VARIABLE_PSD_MATRIX,\Srow,\Spsd matrix,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000192,\SS055,\Sproblem_features,\SF_VARIABLE_PSD_MATRIX,\Srow,\Spsd matrix,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000193,\SS056,\Sproblem_features,\SF_VARIABLE_PSD_MATRIX,\Srow,\Spsd matrix,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000194,\SS054,\Sproblem_features,\SF_VARIABLE_PROBABILITY_DISTRIBUTION,\Srow,\Sprobability distribution,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000195,\SS055,\Sproblem_features,\SF_VARIABLE_PROBABILITY_DISTRIBUTION,\Srow,\Sprobability distribution,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000196,\SS056,\Sproblem_features,\SF_VARIABLE_PROBABILITY_DISTRIBUTION,\Srow,\Sprobability distribution,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000197,\SS054,\Sproblem_features,\SF_VARIABLE_FUNCTION,\Srow,\Sfunction,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000198,\SS055,\Sproblem_features,\SF_VARIABLE_FUNCTION,\Srow,\Sfunction,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000199,\SS056,\Sproblem_features,\SF_VARIABLE_FUNCTION,\Srow,\Sfunction,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000200,\SS054,\Sproblem_features,\SF_VARIABLE_TRAJECTORY,\Srow,\Strajectory,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000201,\SS055,\Sproblem_features,\SF_VARIABLE_TRAJECTORY,\Srow,\Strajectory,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000202,\SS056,\Sproblem_features,\SF_VARIABLE_TRAJECTORY,\Srow,\Strajectory,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000203,\SS054,\Sproblem_features,\SF_VARIABLE_GRAPH,\Srow,\Sgraph,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000204,\SS055,\Sproblem_features,\SF_VARIABLE_GRAPH,\Srow,\Sgraph,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000205,\SS056,\Sproblem_features,\SF_VARIABLE_GRAPH,\Srow,\Sgraph,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000206,\SS054,\Sproblem_features,\SF_VARIABLE_PERMUTATION,\Srow,\Spermutation,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000207,\SS055,\Sproblem_features,\SF_VARIABLE_PERMUTATION,\Srow,\Spermutation,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000208,\SS056,\Sproblem_features,\SF_VARIABLE_PERMUTATION,\Srow,\Spermutation,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000209,\SS054,\Sproblem_features,\SF_VARIABLE_SET,\Srow,\Sset,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000210,\SS055,\Sproblem_features,\SF_VARIABLE_SET,\Srow,\Sset,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000211,\SS056,\Sproblem_features,\SF_VARIABLE_SET,\Srow,\Sset,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000212,\SS054,\Sproblem_features,\SF_VARIABLE_MANIFOLD,\Srow,\Smanifold,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000213,\SS055,\Sproblem_features,\SF_VARIABLE_MANIFOLD,\Srow,\Smanifold,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000214,\SS056,\Sproblem_features,\SF_VARIABLE_MANIFOLD,\Srow,\Smanifold,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000215,\SS054,\Sproblem_features,\SF_VARIABLE_SIMPLEX,\Srow,\Ssimplex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000216,\SS055,\Sproblem_features,\SF_VARIABLE_SIMPLEX,\Srow,\Ssimplex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000217,\SS056,\Sproblem_features,\SF_VARIABLE_SIMPLEX,\Srow,\Ssimplex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000218,\SS054,\Sproblem_features,\SF_VARIABLE_SPHERE,\Srow,\Ssphere,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000219,\SS055,\Sproblem_features,\SF_VARIABLE_SPHERE,\Srow,\Ssphere,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000220,\SS056,\Sproblem_features,\SF_VARIABLE_SPHERE,\Srow,\Ssphere,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000221,\SS054,\Sproblem_features,\SF_VARIABLE_LIE_GROUP,\Srow,\Slie group,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000222,\SS055,\Sproblem_features,\SF_VARIABLE_LIE_GROUP,\Srow,\Slie group,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000223,\SS056,\Sproblem_features,\SF_VARIABLE_LIE_GROUP,\Srow,\Slie group,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000224,\SS054,\Sproblem_features,\SF_OBJECTIVE_LINEAR,\Srow,\Slinear,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000225,\SS055,\Sproblem_features,\SF_OBJECTIVE_LINEAR,\Srow,\Slinear,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000226,\SS056,\Sproblem_features,\SF_OBJECTIVE_LINEAR,\Srow,\Slinear,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000227,\SS054,\Sproblem_features,\SF_OBJECTIVE_QUADRATIC,\Srow,\Squadratic,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000228,\SS055,\Sproblem_features,\SF_OBJECTIVE_QUADRATIC,\Srow,\Squadratic,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000229,\SS056,\Sproblem_features,\SF_OBJECTIVE_QUADRATIC,\Srow,\Squadratic,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000230,\SS054,\Sproblem_features,\SF_OBJECTIVE_SUM_OF_SQUARES,\Srow,\Ssum of squares,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000231,\SS055,\Sproblem_features,\SF_OBJECTIVE_SUM_OF_SQUARES,\Srow,\Ssum of squares,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000232,\SS056,\Sproblem_features,\SF_OBJECTIVE_SUM_OF_SQUARES,\Srow,\Ssum of squares,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000233,\SS054,\Sproblem_features,\SF_OBJECTIVE_CONVEX,\Srow,\Sconvex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000234,\SS055,\Sproblem_features,\SF_OBJECTIVE_CONVEX,\Srow,\Sconvex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000235,\SS056,\Sproblem_features,\SF_OBJECTIVE_CONVEX,\Srow,\Sconvex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000236,\SS054,\Sproblem_features,\SF_OBJECTIVE_STRONGLY_CONVEX,\Srow,\Sstrongly convex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000237,\SS055,\Sproblem_features,\SF_OBJECTIVE_STRONGLY_CONVEX,\Srow,\Sstrongly convex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000238,\SS056,\Sproblem_features,\SF_OBJECTIVE_STRONGLY_CONVEX,\Srow,\Sstrongly convex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000239,\SS054,\Sproblem_features,\SF_OBJECTIVE_QUASICONVEX,\Srow,\Squasiconvex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000240,\SS055,\Sproblem_features,\SF_OBJECTIVE_QUASICONVEX,\Srow,\Squasiconvex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000241,\SS056,\Sproblem_features,\SF_OBJECTIVE_QUASICONVEX,\Srow,\Squasiconvex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000242,\SS054,\Sproblem_features,\SF_OBJECTIVE_NONCONVEX,\Srow,\Snonconvex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000243,\SS055,\Sproblem_features,\SF_OBJECTIVE_NONCONVEX,\Srow,\Snonconvex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000244,\SS056,\Sproblem_features,\SF_OBJECTIVE_NONCONVEX,\Srow,\Snonconvex,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000245,\SS054,\Sproblem_features,\SF_OBJECTIVE_MULTIMODAL,\Srow,\Smultimodal,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000246,\SS055,\Sproblem_features,\SF_OBJECTIVE_MULTIMODAL,\Srow,\Smultimodal,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000247,\SS056,\Sproblem_features,\SF_OBJECTIVE_MULTIMODAL,\Srow,\Smultimodal,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000248,\SS054,\Sproblem_features,\SF_OBJECTIVE_NONSMOOTH,\Srow,\Snonsmooth,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000249,\SS055,\Sproblem_features,\SF_OBJECTIVE_NONSMOOTH,\Srow,\Snonsmooth,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000250,\SS056,\Sproblem_features,\SF_OBJECTIVE_NONSMOOTH,\Srow,\Snonsmooth,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000251,\SS054,\Sproblem_features,\SF_OBJECTIVE_PIECEWISE_SMOOTH,\Srow,\Spiecewise smooth,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000252,\SS055,\Sproblem_features,\SF_OBJECTIVE_PIECEWISE_SMOOTH,\Srow,\Spiecewise smooth,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000253,\SS056,\Sproblem_features,\SF_OBJECTIVE_PIECEWISE_SMOOTH,\Srow,\Spiecewise smooth,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000254,\SS054,\Sproblem_features,\SF_OBJECTIVE_DISCONTINUOUS,\Srow,\Sdiscontinuous,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000255,\SS055,\Sproblem_features,\SF_OBJECTIVE_DISCONTINUOUS,\Srow,\Sdiscontinuous,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000256,\SS056,\Sproblem_features,\SF_OBJECTIVE_DISCONTINUOUS,\Srow,\Sdiscontinuous,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000257,\SS054,\Sproblem_features,\SF_OBJECTIVE_DISCRETE,\Srow,\Sdiscrete,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000258,\SS055,\Sproblem_features,\SF_OBJECTIVE_DISCRETE,\Srow,\Sdiscrete,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000259,\SS056,\Sproblem_features,\SF_OBJECTIVE_DISCRETE,\Srow,\Sdiscrete,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000260,\SS054,\Sproblem_features,\SF_OBJECTIVE_NOISY,\Srow,\Snoisy,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000261,\SS055,\Sproblem_features,\SF_OBJECTIVE_NOISY,\Srow,\Snoisy,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000262,\SS056,\Sproblem_features,\SF_OBJECTIVE_NOISY,\Srow,\Snoisy,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000263,\SS054,\Sproblem_features,\SF_OBJECTIVE_STOCHASTIC,\Srow,\Sstochastic,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000264,\SS055,\Sproblem_features,\SF_OBJECTIVE_STOCHASTIC,\Srow,\Sstochastic,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000265,\SS056,\Sproblem_features,\SF_OBJECTIVE_STOCHASTIC,\Srow,\Sstochastic,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000266,\SS054,\Sproblem_features,\SF_OBJECTIVE_TIME_VARYING,\Srow,\Stime varying,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000267,\SS055,\Sproblem_features,\SF_OBJECTIVE_TIME_VARYING,\Srow,\Stime varying,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000268,\SS056,\Sproblem_features,\SF_OBJECTIVE_TIME_VARYING,\Srow,\Stime varying,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000269,\SS054,\Sproblem_features,\SF_OBJECTIVE_SIMULATION,\Srow,\Ssimulation,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000270,\SS055,\Sproblem_features,\SF_OBJECTIVE_SIMULATION,\Srow,\Ssimulation,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000271,\SS056,\Sproblem_features,\SF_OBJECTIVE_SIMULATION,\Srow,\Ssimulation,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000272,\SS054,\Sproblem_features,\SF_OBJECTIVE_EXPERIMENT,\Srow,\Sexperiment,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000273,\SS055,\Sproblem_features,\SF_OBJECTIVE_EXPERIMENT,\Srow,\Sexperiment,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000274,\SS056,\Sproblem_features,\SF_OBJECTIVE_EXPERIMENT,\Srow,\Sexperiment,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000275,\SS054,\Sproblem_features,\SF_OBJECTIVE_MAY_FAIL,\Srow,\Smay fail,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000276,\SS055,\Sproblem_features,\SF_OBJECTIVE_MAY_FAIL,\Srow,\Smay fail,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000277,\SS056,\Sproblem_features,\SF_OBJECTIVE_MAY_FAIL,\Srow,\Smay fail,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000278,\SS054,\Sproblem_features,\SF_OBJECTIVE_MISSING_OR_OUTLIER,\Srow,\Smissing or outlier,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000279,\SS055,\Sproblem_features,\SF_OBJECTIVE_MISSING_OR_OUTLIER,\Srow,\Smissing or outlier,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000280,\SS056,\Sproblem_features,\SF_OBJECTIVE_MISSING_OR_OUTLIER,\Srow,\Smissing or outlier,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000281,\SS054,\Sproblem_features,\SF_OBJECTIVE_MULTIOBJECTIVE,\Srow,\Smultiobjective,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000282,\SS055,\Sproblem_features,\SF_OBJECTIVE_MULTIOBJECTIVE,\Srow,\Smultiobjective,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000283,\SS056,\Sproblem_features,\SF_OBJECTIVE_MULTIOBJECTIVE,\Srow,\Smultiobjective,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000284,\SS054,\Sproblem_features,\SF_OBJECTIVE_LEXICOGRAPHIC,\Srow,\Slexicographic,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000285,\SS055,\Sproblem_features,\SF_OBJECTIVE_LEXICOGRAPHIC,\Srow,\Slexicographic,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000286,\SS056,\Sproblem_features,\SF_OBJECTIVE_LEXICOGRAPHIC,\Srow,\Slexicographic,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000287,\SS054,\Sproblem_features,\SF_OBJECTIVE_PENALIZED,\Srow,\Spenalized,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000288,\SS055,\Sproblem_features,\SF_OBJECTIVE_PENALIZED,\Srow,\Spenalized,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000289,\SS056,\Sproblem_features,\SF_OBJECTIVE_PENALIZED,\Srow,\Spenalized,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000290,\SS054,\Sproblem_features,\SF_DERIVATIVE_ANALYTIC_GRADIENT,\Srow,\Sanalytic gradient,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000291,\SS055,\Sproblem_features,\SF_DERIVATIVE_ANALYTIC_GRADIENT,\Srow,\Sanalytic gradient,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000292,\SS056,\Sproblem_features,\SF_DERIVATIVE_ANALYTIC_GRADIENT,\Srow,\Sanalytic gradient,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000293,\SS054,\Sproblem_features,\SF_DERIVATIVE_AUTODIFF,\Srow,\Sautodiff,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000294,\SS055,\Sproblem_features,\SF_DERIVATIVE_AUTODIFF,\Srow,\Sautodiff,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000295,\SS056,\Sproblem_features,\SF_DERIVATIVE_AUTODIFF,\Srow,\Sautodiff,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000296,\SS054,\Sproblem_features,\SF_DERIVATIVE_NUMERICAL,\Srow,\Snumerical,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL000297,\SS055,\Sproblem_features,\SF_DERIVATIVE_NUMERICAL,\Srow,\Snumerical,\Ssupporting_or_primary,\Shigh,\S2026-07-13
