problem_feature_map_id,problem_id,feature_id,feature_value_id,value_numeric,value_text,truth_status,is_defining,conditions,confidence,source_ids,last_verified
\SPFM00671,\SPA045,\SF_DIMENSION_CONTEXT,\SFV0058,\S,\S,\Syes,\Syes,\S,\Shigh,\SS017;S019;S056,\S2026-07-13
\SPFM00672,\SPA045,\SF_EVALUATION_COST,\SFV0062,\S,\S,\Syes,\Syes,\S,\Shigh,\SS017;S019;S056,\S2026-07-13
\SPFM00673,\SPA045,\SF_NOISE_LEVEL,\SFV0063,\S,\S,\Syes,\Syes,\S,\Shigh,\SS017;S019;S056,\S2026-07-13
\SPFM00674,\SPA045,\SF_SOLUTION_GOAL,\SFV0068,\S,\S,\Syes,\Syes,\S,\Shigh,\SS017;S019;S056,\S2026-07-13
\SPFM00675,\SPA045,\SF_SCALE_STRUCTURE,\SFV0076,\S,\S,\Syes,\Syes,\S,\Shigh,\SS017;S019;S056,\S2026-07-13
\SPFM00676,\SPA045,\SF_EVALUATION_RELIABILITY,\SFV0080,\S,\S,\Syes,\Syes,\S,\Shigh,\SS017;S019;S056,\S2026-07-13
\SPFM00677,\SPA045,\SF_REPEATED_SOLVE,\SFV0085,\S,\S,\Syes,\Syes,\S,\Shigh,\SS017;S019;S056,\S2026-07-13
\SPFM00678,\SPA045,\SF_PARALLEL_BUDGET,\SFV0089,\S,\S,\Syes,\Syes,\S,\Shigh,\SS017;S019;S056,\S2026-07-13
\SPFM00679,\SPA045,\SF_STRUCTURE_SPARSE,\N,\S,\S,\Syes,\Sconditional,\SArchetype-level inferred structure; confirm on the concrete instance.,\Smedium,\SS017;S019;S056,\S2026-07-13
\SPFM00680,\SPA046,\SF_VARIABLE_DOMAIN,\SFV0005,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00681,\SPA046,\SF_OBJECTIVE_FORM,\SFV0015,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00682,\SPA046,\SF_CONVEXITY,\SFV0022,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00683,\SPA046,\SF_SMOOTHNESS,\SFV0024,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00684,\SPA046,\SF_DERIVATIVE_ACCESS,\SFV0031,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00685,\SPA046,\SF_CONSTRAINT_CLASS,\SFV0045,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00686,\SPA046,\SF_DIMENSION_CONTEXT,\SFV0055,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00687,\SPA046,\SF_EVALUATION_COST,\SFV0061,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00688,\SPA046,\SF_NOISE_LEVEL,\SFV0063,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00689,\SPA046,\SF_SOLUTION_GOAL,\SFV0070,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00690,\SPA046,\SF_SCALE_STRUCTURE,\SFV0077,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00691,\SPA046,\SF_EVALUATION_RELIABILITY,\SFV0080,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00692,\SPA046,\SF_REPEATED_SOLVE,\SFV0085,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00693,\SPA046,\SF_PARALLEL_BUDGET,\SFV0089,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00694,\SPA047,\SF_VARIABLE_DOMAIN,\SFV0001,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S055,\S2026-07-13
\SPFM00695,\SPA047,\SF_OBJECTIVE_FORM,\SFV0015,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S055,\S2026-07-13
\SPFM00696,\SPA047,\SF_CONVEXITY,\SFV0022,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S055,\S2026-07-13
\SPFM00697,\SPA047,\SF_SMOOTHNESS,\SFV0024,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S055,\S2026-07-13
\SPFM00698,\SPA047,\SF_DERIVATIVE_ACCESS,\SFV0030,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S055,\S2026-07-13
\SPFM00699,\SPA047,\SF_CONSTRAINT_CLASS,\SFV0045,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S055,\S2026-07-13
\SPFM00700,\SPA047,\SF_DIMENSION_CONTEXT,\SFV0056,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S055,\S2026-07-13
\SPFM00701,\SPA047,\SF_EVALUATION_COST,\SFV0060,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S055,\S2026-07-13
\SPFM00702,\SPA047,\SF_NOISE_LEVEL,\SFV0063,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S055,\S2026-07-13
\SPFM00703,\SPA047,\SF_SOLUTION_GOAL,\SFV0068,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S055,\S2026-07-13
\SPFM00704,\SPA047,\SF_SCALE_STRUCTURE,\SFV0077,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S055,\S2026-07-13
\SPFM00705,\SPA047,\SF_EVALUATION_RELIABILITY,\SFV0080,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S055,\S2026-07-13
\SPFM00706,\SPA047,\SF_REPEATED_SOLVE,\SFV0085,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S055,\S2026-07-13
\SPFM00707,\SPA047,\SF_PARALLEL_BUDGET,\SFV0089,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S055,\S2026-07-13
\SPFM00708,\SPA048,\SF_VARIABLE_DOMAIN,\SFV0001,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S056,\S2026-07-13
\SPFM00709,\SPA048,\SF_OBJECTIVE_FORM,\SFV0015,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S056,\S2026-07-13
\SPFM00710,\SPA048,\SF_CONVEXITY,\SFV0022,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S056,\S2026-07-13
\SPFM00711,\SPA048,\SF_SMOOTHNESS,\SFV0026,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S056,\S2026-07-13
\SPFM00712,\SPA048,\SF_DERIVATIVE_ACCESS,\SFV0035,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S056,\S2026-07-13
\SPFM00713,\SPA048,\SF_CONSTRAINT_CLASS,\SFV0044,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S056,\S2026-07-13
\SPFM00714,\SPA048,\SF_DIMENSION_CONTEXT,\SFV0055,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S056,\S2026-07-13
\SPFM00715,\SPA048,\SF_EVALUATION_COST,\SFV0060,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S056,\S2026-07-13
\SPFM00716,\SPA048,\SF_NOISE_LEVEL,\SFV0063,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S056,\S2026-07-13
\SPFM00717,\SPA048,\SF_SOLUTION_GOAL,\SFV0068,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S056,\S2026-07-13
\SPFM00718,\SPA048,\SF_SCALE_STRUCTURE,\SFV0076,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S056,\S2026-07-13
\SPFM00719,\SPA048,\SF_EVALUATION_RELIABILITY,\SFV0080,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S056,\S2026-07-13
\SPFM00720,\SPA048,\SF_REPEATED_SOLVE,\SFV0085,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S056,\S2026-07-13
\SPFM00721,\SPA048,\SF_PARALLEL_BUDGET,\SFV0089,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S056,\S2026-07-13
\SPFM00722,\SPA048,\SF_STRUCTURE_SPARSE,\N,\S,\S,\Syes,\Sconditional,\SArchetype-level inferred structure; confirm on the concrete instance.,\Smedium,\SS054;S056,\S2026-07-13
\SPFM00723,\SPA049,\SF_VARIABLE_DOMAIN,\SFV0005,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S061,\S2026-07-13
\SPFM00724,\SPA049,\SF_OBJECTIVE_FORM,\SFV0015,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S061,\S2026-07-13
\SPFM00725,\SPA049,\SF_CONVEXITY,\SFV0019,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S061,\S2026-07-13
\SPFM00726,\SPA049,\SF_SMOOTHNESS,\SFV0024,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S061,\S2026-07-13
\SPFM00727,\SPA049,\SF_DERIVATIVE_ACCESS,\SFV0033,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S061,\S2026-07-13
\SPFM00728,\SPA049,\SF_CONSTRAINT_CLASS,\SFV0045,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S061,\S2026-07-13
\SPFM00729,\SPA049,\SF_DIMENSION_CONTEXT,\SFV0056,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S061,\S2026-07-13
\SPFM00730,\SPA049,\SF_EVALUATION_COST,\SFV0061,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S061,\S2026-07-13
\SPFM00731,\SPA049,\SF_NOISE_LEVEL,\SFV0065,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S061,\S2026-07-13
\SPFM00732,\SPA049,\SF_SOLUTION_GOAL,\SFV0069,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S061,\S2026-07-13
\SPFM00733,\SPA049,\SF_SCALE_STRUCTURE,\SFV0077,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S061,\S2026-07-13
\SPFM00734,\SPA049,\SF_EVALUATION_RELIABILITY,\SFV0080,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S061,\S2026-07-13
\SPFM00735,\SPA049,\SF_REPEATED_SOLVE,\SFV0085,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S061,\S2026-07-13
\SPFM00736,\SPA049,\SF_PARALLEL_BUDGET,\SFV0089,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054;S061,\S2026-07-13
\SPFM00737,\SPA050,\SF_VARIABLE_DOMAIN,\SFV0005,\S,\S,\Syes,\Syes,\S,\Shigh,\SS055,\S2026-07-13
\SPFM00738,\SPA050,\SF_OBJECTIVE_FORM,\SFV0015,\S,\S,\Syes,\Syes,\S,\Shigh,\SS055,\S2026-07-13
\SPFM00739,\SPA050,\SF_CONVEXITY,\SFV0019,\S,\S,\Syes,\Syes,\S,\Shigh,\SS055,\S2026-07-13
\SPFM00740,\SPA050,\SF_SMOOTHNESS,\SFV0024,\S,\S,\Syes,\Syes,\S,\Shigh,\SS055,\S2026-07-13
\SPFM00741,\SPA050,\SF_DERIVATIVE_ACCESS,\SFV0030,\S,\S,\Syes,\Syes,\S,\Shigh,\SS055,\S2026-07-13
\SPFM00742,\SPA050,\SF_CONSTRAINT_CLASS,\SFV0045,\S,\S,\Syes,\Syes,\S,\Shigh,\SS055,\S2026-07-13
\SPFM00743,\SPA050,\SF_DIMENSION_CONTEXT,\SFV0056,\S,\S,\Syes,\Syes,\S,\Shigh,\SS055,\S2026-07-13
\SPFM00744,\SPA050,\SF_EVALUATION_COST,\SFV0060,\S,\S,\Syes,\Syes,\S,\Shigh,\SS055,\S2026-07-13
\SPFM00745,\SPA050,\SF_NOISE_LEVEL,\SFV0063,\S,\S,\Syes,\Syes,\S,\Shigh,\SS055,\S2026-07-13
\SPFM00746,\SPA050,\SF_SOLUTION_GOAL,\SFV0071,\S,\S,\Syes,\Syes,\S,\Shigh,\SS055,\S2026-07-13
\SPFM00747,\SPA050,\SF_SCALE_STRUCTURE,\SFV0076,\S,\S,\Syes,\Syes,\S,\Shigh,\SS055,\S2026-07-13
\SPFM00748,\SPA050,\SF_EVALUATION_RELIABILITY,\SFV0080,\S,\S,\Syes,\Syes,\S,\Shigh,\SS055,\S2026-07-13
\SPFM00749,\SPA050,\SF_REPEATED_SOLVE,\SFV0085,\S,\S,\Syes,\Syes,\S,\Shigh,\SS055,\S2026-07-13
\SPFM00750,\SPA050,\SF_PARALLEL_BUDGET,\SFV0089,\S,\S,\Syes,\Syes,\S,\Shigh,\SS055,\S2026-07-13
\SPFM00751,\SPA050,\SF_STRUCTURE_SPARSE,\N,\S,\S,\Syes,\Sconditional,\SArchetype-level inferred structure; confirm on the concrete instance.,\Smedium,\SS055,\S2026-07-13
\SPFM00752,\SPA051,\SF_VARIABLE_DOMAIN,\SFV0001,\S,\S,\Syes,\Syes,\S,\Shigh,\SS061,\S2026-07-13
\SPFM00753,\SPA051,\SF_OBJECTIVE_FORM,\SFV0014,\S,\S,\Syes,\Syes,\S,\Shigh,\SS061,\S2026-07-13
\SPFM00754,\SPA051,\SF_CONVEXITY,\SFV0019,\S,\S,\Syes,\Syes,\S,\Shigh,\SS061,\S2026-07-13
\SPFM00755,\SPA051,\SF_SMOOTHNESS,\SFV0024,\S,\S,\Syes,\Syes,\S,\Shigh,\SS061,\S2026-07-13
\SPFM00756,\SPA051,\SF_DERIVATIVE_ACCESS,\SFV0030,\S,\S,\Syes,\Syes,\S,\Shigh,\SS061,\S2026-07-13
\SPFM00757,\SPA051,\SF_CONSTRAINT_CLASS,\SFV0045,\S,\S,\Syes,\Syes,\S,\Shigh,\SS061,\S2026-07-13
\SPFM00758,\SPA051,\SF_DIMENSION_CONTEXT,\SFV0057,\S,\S,\Syes,\Syes,\S,\Shigh,\SS061,\S2026-07-13
\SPFM00759,\SPA051,\SF_EVALUATION_COST,\SFV0060,\S,\S,\Syes,\Syes,\S,\Shigh,\SS061,\S2026-07-13
\SPFM00760,\SPA051,\SF_NOISE_LEVEL,\SFV0063,\S,\S,\Syes,\Syes,\S,\Shigh,\SS061,\S2026-07-13
\SPFM00761,\SPA051,\SF_SOLUTION_GOAL,\SFV0069,\S,\S,\Syes,\Syes,\S,\Shigh,\SS061,\S2026-07-13
\SPFM00762,\SPA051,\SF_SCALE_STRUCTURE,\SFV0078,\S,\S,\Syes,\Syes,\S,\Shigh,\SS061,\S2026-07-13
\SPFM00763,\SPA051,\SF_EVALUATION_RELIABILITY,\SFV0080,\S,\S,\Syes,\Syes,\S,\Shigh,\SS061,\S2026-07-13
\SPFM00764,\SPA051,\SF_REPEATED_SOLVE,\SFV0085,\S,\S,\Syes,\Syes,\S,\Shigh,\SS061,\S2026-07-13
\SPFM00765,\SPA051,\SF_PARALLEL_BUDGET,\SFV0089,\S,\S,\Syes,\Syes,\S,\Shigh,\SS061,\S2026-07-13
\SPFM00766,\SPA051,\SF_STRUCTURE_SEPARABLE,\N,\S,\S,\Syes,\Sconditional,\SArchetype-level inferred structure; confirm on the concrete instance.,\Smedium,\SS061,\S2026-07-13
\SPFM00767,\SPA052,\SF_VARIABLE_DOMAIN,\SFV0001,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00768,\SPA052,\SF_OBJECTIVE_FORM,\SFV0015,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00769,\SPA052,\SF_CONVEXITY,\SFV0019,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00770,\SPA052,\SF_SMOOTHNESS,\SFV0024,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00771,\SPA052,\SF_DERIVATIVE_ACCESS,\SFV0033,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00772,\SPA052,\SF_CONSTRAINT_CLASS,\SFV0042,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00773,\SPA052,\SF_DIMENSION_CONTEXT,\SFV0056,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00774,\SPA052,\SF_EVALUATION_COST,\SFV0059,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00775,\SPA052,\SF_NOISE_LEVEL,\SFV0065,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00776,\SPA052,\SF_SOLUTION_GOAL,\SFV0068,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00777,\SPA052,\SF_SCALE_STRUCTURE,\SFV0078,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00778,\SPA052,\SF_EVALUATION_RELIABILITY,\SFV0080,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00779,\SPA052,\SF_REPEATED_SOLVE,\SFV0085,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00780,\SPA052,\SF_PARALLEL_BUDGET,\SFV0089,\S,\S,\Syes,\Syes,\S,\Shigh,\SS054,\S2026-07-13
\SPFM00781,\SPA052,\SF_STRUCTURE_SEPARABLE,\N,\S,\S,\Syes,\Sconditional,\SArchetype-level inferred structure; confirm on the concrete instance.,\Smedium,\SS054,\S2026-07-13
\SPFM00782,\SPA053,\SF_VARIABLE_DOMAIN,\SFV0001,\S,\S,\Syes,\Syes,\S,\Shigh,\SS012;S016;S043,\S2026-07-13
\SPFM00783,\SPA053,\SF_OBJECTIVE_FORM,\SFV0012,\S,\S,\Syes,\Syes,\S,\Shigh,\SS012;S016;S043,\S2026-07-13
\SPFM00784,\SPA053,\SF_CONVEXITY,\SFV0019,\S,\S,\Syes,\Syes,\S,\Shigh,\SS012;S016;S043,\S2026-07-13
\SPFM00785,\SPA053,\SF_SMOOTHNESS,\SFV0024,\S,\S,\Syes,\Syes,\S,\Shigh,\SS012;S016;S043,\S2026-07-13
\SPFM00786,\SPA053,\SF_DERIVATIVE_ACCESS,\SFV0030,\S,\S,\Syes,\Syes,\S,\Shigh,\SS012;S016;S043,\S2026-07-13
\SPFM00787,\SPA053,\SF_CONSTRAINT_CLASS,\SFV0045,\S,\S,\Syes,\Syes,\S,\Shigh,\SS012;S016;S043,\S2026-07-13
\SPFM00788,\SPA053,\SF_DIMENSION_CONTEXT,\SFV0056,\S,\S,\Syes,\Syes,\S,\Shigh,\SS012;S016;S043,\S2026-07-13
\SPFM00789,\SPA053,\SF_EVALUATION_COST,\SFV0059,\S,\S,\Syes,\Syes,\S,\Shigh,\SS012;S016;S043,\S2026-07-13
\SPFM00790,\SPA053,\SF_NOISE_LEVEL,\SFV0063,\S,\S,\Syes,\Syes,\S,\Shigh,\SS012;S016;S043,\S2026-07-13
\SPFM00791,\SPA053,\SF_SOLUTION_GOAL,\SFV0069,\S,\S,\Syes,\Syes,\S,\Shigh,\SS012;S016;S043,\S2026-07-13
\SPFM00792,\SPA053,\SF_SCALE_STRUCTURE,\SFV0076,\S,\S,\Syes,\Syes,\S,\Shigh,\SS012;S016;S043,\S2026-07-13
\SPFM00793,\SPA053,\SF_EVALUATION_RELIABILITY,\SFV0080,\S,\S,\Syes,\Syes,\S,\Shigh,\SS012;S016;S043,\S2026-07-13
\SPFM00794,\SPA053,\SF_REPEATED_SOLVE,\SFV0085,\S,\S,\Syes,\Syes,\S,\Shigh,\SS012;S016;S043,\S2026-07-13
\SPFM00795,\SPA053,\SF_PARALLEL_BUDGET,\SFV0089,\S,\S,\Syes,\Syes,\S,\Shigh,\SS012;S016;S043,\S2026-07-13
\SPFM00796,\SPA053,\SF_STRUCTURE_QP,\N,\S,\S,\Syes,\Sconditional,\SArchetype-level inferred structure; confirm on the concrete instance.,\Smedium,\SS012;S016;S043,\S2026-07-13
\SPFM00797,\SPA053,\SF_STRUCTURE_SPARSE,\N,\S,\S,\Syes,\Sconditional,\SArchetype-level inferred structure; confirm on the concrete instance.,\Smedium,\SS012;S016;S043,\S2026-07-13
\SPFM00798,\SPA054,\SF_VARIABLE_DOMAIN,\SFV0001,\S,\S,\Syes,\Syes,\S,\Shigh,\SS035;S055;S059,\S2026-07-13
\SPFM00799,\SPA054,\SF_OBJECTIVE_FORM,\SFV0015,\S,\S,\Syes,\Syes,\S,\Shigh,\SS035;S055;S059,\S2026-07-13
\SPFM00800,\SPA054,\SF_CONVEXITY,\SFV0019,\S,\S,\Syes,\Syes,\S,\Shigh,\SS035;S055;S059,\S2026-07-13
\SPFM00801,\SPA054,\SF_SMOOTHNESS,\SFV0024,\S,\S,\Syes,\Syes,\S,\Shigh,\SS035;S055;S059,\S2026-07-13
\SPFM00802,\SPA054,\SF_DERIVATIVE_ACCESS,\SFV0037,\S,\S,\Syes,\Syes,\S,\Shigh,\SS035;S055;S059,\S2026-07-13
\SPFM00803,\SPA054,\SF_CONSTRAINT_CLASS,\SFV0042,\S,\S,\Syes,\Syes,\S,\Shigh,\SS035;S055;S059,\S2026-07-13
\SPFM00804,\SPA054,\SF_DIMENSION_CONTEXT,\SFV0054,\S,\S,\Syes,\Syes,\S,\Shigh,\SS035;S055;S059,\S2026-07-13
\SPFM00805,\SPA054,\SF_EVALUATION_COST,\SFV0062,\S,\S,\Syes,\Syes,\S,\Shigh,\SS035;S055;S059,\S2026-07-13
\SPFM00806,\SPA054,\SF_NOISE_LEVEL,\SFV0064,\S,\S,\Syes,\Syes,\S,\Shigh,\SS035;S055;S059,\S2026-07-13
\SPFM00807,\SPA054,\SF_SOLUTION_GOAL,\SFV0070,\S,\S,\Syes,\Syes,\S,\Shigh,\SS035;S055;S059,\S2026-07-13
\SPFM00808,\SPA054,\SF_SCALE_STRUCTURE,\SFV0075,\S,\S,\Syes,\Syes,\S,\Shigh,\SS035;S055;S059,\S2026-07-13
\SPFM00809,\SPA054,\SF_EVALUATION_RELIABILITY,\SFV0080,\S,\S,\Syes,\Syes,\S,\Shigh,\SS035;S055;S059,\S2026-07-13
\SPFM00810,\SPA054,\SF_REPEATED_SOLVE,\SFV0085,\S,\S,\Syes,\Syes,\S,\Shigh,\SS035;S055;S059,\S2026-07-13
\SPFM00811,\SPA054,\SF_PARALLEL_BUDGET,\SFV0089,\S,\S,\Syes,\Syes,\S,\Shigh,\SS035;S055;S059,\S2026-07-13
\SPFM00812,\SPA055,\SF_VARIABLE_DOMAIN,\SFV0001,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041;S056,\S2026-07-13
\SPFM00813,\SPA055,\SF_OBJECTIVE_FORM,\SFV0013,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041;S056,\S2026-07-13
\SPFM00814,\SPA055,\SF_CONVEXITY,\SFV0022,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041;S056,\S2026-07-13
\SPFM00815,\SPA055,\SF_SMOOTHNESS,\SFV0024,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041;S056,\S2026-07-13
\SPFM00816,\SPA055,\SF_DERIVATIVE_ACCESS,\SFV0035,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041;S056,\S2026-07-13
\SPFM00817,\SPA055,\SF_CONSTRAINT_CLASS,\SFV0045,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041;S056,\S2026-07-13
\SPFM00818,\SPA055,\SF_DIMENSION_CONTEXT,\SFV0057,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041;S056,\S2026-07-13
\SPFM00819,\SPA055,\SF_EVALUATION_COST,\SFV0062,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041;S056,\S2026-07-13
\SPFM00820,\SPA055,\SF_NOISE_LEVEL,\SFV0064,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041;S056,\S2026-07-13
\SPFM00821,\SPA055,\SF_SOLUTION_GOAL,\SFV0068,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041;S056,\S2026-07-13
\SPFM00822,\SPA055,\SF_SCALE_STRUCTURE,\SFV0076,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041;S056,\S2026-07-13
\SPFM00823,\SPA055,\SF_EVALUATION_RELIABILITY,\SFV0080,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041;S056,\S2026-07-13
\SPFM00824,\SPA055,\SF_REPEATED_SOLVE,\SFV0085,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041;S056,\S2026-07-13
\SPFM00825,\SPA055,\SF_PARALLEL_BUDGET,\SFV0089,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041;S056,\S2026-07-13
\SPFM00826,\SPA055,\SF_STRUCTURE_NONLINEAR_LEAST_SQUARES,\N,\S,\S,\Syes,\Sconditional,\SArchetype-level inferred structure; confirm on the concrete instance.,\Smedium,\SS003;S041;S056,\S2026-07-13
\SPFM00827,\SPA055,\SF_STRUCTURE_SPARSE,\N,\S,\S,\Syes,\Sconditional,\SArchetype-level inferred structure; confirm on the concrete instance.,\Smedium,\SS003;S041;S056,\S2026-07-13
\SPFM00828,\SPA056,\SF_VARIABLE_DOMAIN,\SFV0001,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041,\S2026-07-13
\SPFM00829,\SPA056,\SF_OBJECTIVE_FORM,\SFV0013,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041,\S2026-07-13
\SPFM00830,\SPA056,\SF_CONVEXITY,\SFV0022,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041,\S2026-07-13
\SPFM00831,\SPA056,\SF_SMOOTHNESS,\SFV0025,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041,\S2026-07-13
\SPFM00832,\SPA056,\SF_DERIVATIVE_ACCESS,\SFV0035,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041,\S2026-07-13
\SPFM00833,\SPA056,\SF_CONSTRAINT_CLASS,\SFV0042,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041,\S2026-07-13
\SPFM00834,\SPA056,\SF_DIMENSION_CONTEXT,\SFV0055,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041,\S2026-07-13
\SPFM00835,\SPA056,\SF_EVALUATION_COST,\SFV0060,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041,\S2026-07-13
\SPFM00836,\SPA056,\SF_NOISE_LEVEL,\SFV0064,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041,\S2026-07-13
\SPFM00837,\SPA056,\SF_SOLUTION_GOAL,\SFV0068,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041,\S2026-07-13
\SPFM00838,\SPA056,\SF_SCALE_STRUCTURE,\SFV0075,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041,\S2026-07-13
\SPFM00839,\SPA056,\SF_EVALUATION_RELIABILITY,\SFV0080,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041,\S2026-07-13
\SPFM00840,\SPA056,\SF_REPEATED_SOLVE,\SFV0085,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041,\S2026-07-13
\SPFM00841,\SPA056,\SF_PARALLEL_BUDGET,\SFV0089,\S,\S,\Syes,\Syes,\S,\Shigh,\SS003;S041,\S2026-07-13
\SPFM00842,\SPA056,\SF_STRUCTURE_NONLINEAR_LEAST_SQUARES,\N,\S,\S,\Syes,\Sconditional,\SArchetype-level inferred structure; confirm on the concrete instance.,\Smedium,\SS003;S041,\S2026-07-13
