problem_id,problem_name_ja,method_id,method_name_ja,method_family_id,fit_level,beginner_priority,variable_type,objective_structure,constraint_structure,convexity,smoothness,derivative_access,dimension_context,evaluation_cost,noise,solution_requirement,required_conditions,exclusion_conditions,guarantee_notes,budget_notes,representative_implementation_ids,evidence_source_ids,confidence,last_verified
PA010,非滑らか凸複合,M_COORDINATE_DESCENT,座標降下法,MF_COMPOSITE_CONVEX,recommended,expert_guidance_recommended,continuous,composite,unconstrained,convex,nonsmooth,subgradient,high,cheap,deterministic,convex_global,凸性または適切な単調性。近接作用素・射影・分解が計算可能。,非凸で証明必須;prox/射影が高価;離散変数,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,,S055;S066;S067;S061;S056,medium,2026-07-13
PA010,非滑らか凸複合,M_ADMM,交互方向乗数法,MF_COMPOSITE_CONVEX,conditional,expert_guidance_recommended,continuous,composite,unconstrained,convex,nonsmooth,subgradient,high,cheap,deterministic,convex_global,凸性または適切な単調性。近接作用素・射影・分解が計算可能。,非凸で証明必須;prox/射影が高価;離散変数,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCS,S055;S066;S067;S061,medium,2026-07-13
PA010,非滑らか凸複合,M_SUBGRADIENT,劣勾配法,MF_COMPOSITE_CONVEX,generally_unsuitable,avoid_as_default,continuous,composite,unconstrained,convex,nonsmooth,subgradient,high,cheap,deterministic,convex_global,凸性または適切な単調性。近接作用素・射影・分解が計算可能。,問題の主要構造・変数型・保証要求と不整合。,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,,S055;S066;S067;S061,medium,2026-07-13
PA011,一般非滑らか局所,M_MADS,mesh adaptive direct search,MF_DFO_LOCAL,default_choice,first_try,continuous,general_nonlinear,bounds,nonconvex,nonsmooth,none_available,low,cheap,deterministic,local_stationary,評価が有限で、局所探索に十分な予算。手法により局所Lipschitz性等。,高次元かつ高価;厳密大域証明;離散混合を無変換で扱う,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_NOMAD,S018;S031;S060;S002;S063,high,2026-07-13
PA011,一般非滑らか局所,M_COBYQA,COBYQA,MF_DFO_LOCAL,strongly_recommended,second_try,continuous,general_nonlinear,bounds,nonconvex,nonsmooth,none_available,low,cheap,deterministic,local_stationary,評価が有限で、局所探索に十分な予算。手法により局所Lipschitz性等。,高次元かつ高価;厳密大域証明;離散混合を無変換で扱う,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCIPY_COBYQA,S018;S031;S060;S002;S063,high,2026-07-13
PA011,一般非滑らか局所,M_PATTERN_SEARCH,pattern search,MF_DFO_LOCAL,recommended,expert_guidance_recommended,continuous,general_nonlinear,bounds,nonconvex,nonsmooth,none_available,low,cheap,deterministic,local_stationary,評価が有限で、局所探索に十分な予算。手法により局所Lipschitz性等。,高次元かつ高価;厳密大域証明;離散混合を無変換で扱う,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,,S018;S031;S060;S002;S063,medium,2026-07-13
PA011,一般非滑らか局所,M_BUNDLE,bundle法,MF_COMPOSITE_CONVEX,conditional,expert_guidance_recommended,continuous,general_nonlinear,bounds,nonconvex,nonsmooth,none_available,low,cheap,deterministic,local_stationary,凸性または適切な単調性。近接作用素・射影・分解が計算可能。,非凸で証明必須;prox/射影が高価;離散変数,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,,S018;S031;S060;S055;S061;S066;S067;S056,medium,2026-07-13
PA011,一般非滑らか局所,M_BFGS,BFGS法,MF_SMOOTH_LOCAL,generally_unsuitable,avoid_as_default,continuous,general_nonlinear,bounds,nonconvex,nonsmooth,none_available,low,cheap,deterministic,local_stationary,目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,問題の主要構造・変数型・保証要求と不整合。,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCIPY_BFGS;I_OPTIMJL,S018;S031;S060;S002;S056;S057,medium,2026-07-13
PA012,不連続決定論black-box,M_MADS,mesh adaptive direct search,MF_DFO_LOCAL,default_choice,first_try,continuous,simulation,bounds,nonconvex,discontinuous,none_available,low,moderate,deterministic,global_candidate,評価が有限で、局所探索に十分な予算。手法により局所Lipschitz性等。,高次元かつ高価;厳密大域証明;離散混合を無変換で扱う,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_NOMAD,S031;S033;S002;S018;S060;S063,high,2026-07-13
PA012,不連続決定論black-box,M_PATTERN_SEARCH,pattern search,MF_DFO_LOCAL,strongly_recommended,second_try,continuous,simulation,bounds,nonconvex,discontinuous,none_available,low,moderate,deterministic,global_candidate,評価が有限で、局所探索に十分な予算。手法により局所Lipschitz性等。,高次元かつ高価;厳密大域証明;離散混合を無変換で扱う,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,,S031;S033;S002;S018;S060;S063,high,2026-07-13
PA012,不連続決定論black-box,M_CMA_ES,CMA-ES,MF_EVOLUTIONARY,recommended,expert_guidance_recommended,continuous,simulation,bounds,nonconvex,discontinuous,none_available,low,moderate,deterministic,global_candidate,評価予算と妥当な変数表現・境界・乱数管理。,評価が極端に高価で低予算;厳密証明;高次元で構造利用可能,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_PYCMA;I_NEVERGRAD,S031;S033;S032;S040;S058;S074,medium,2026-07-13
PA012,不連続決定論black-box,M_DIFFERENTIAL_EVOLUTION,差分進化,MF_GLOBAL_SEARCH,conditional,expert_guidance_recommended,continuous,simulation,bounds,nonconvex,discontinuous,none_available,low,moderate,deterministic,global_candidate,有限探索領域と十分な評価予算。証明型では追加構造。,高次元高価で構造なし;局所解で十分;証明必須なのにheuristicのみ,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCIPY_DIFFERENTIAL_EVOLUTION;I_NEVERGRAD,S031;S033;S006;S007;S008;S009;S072;S073;S074,medium,2026-07-13
PA012,不連続決定論black-box,M_BFGS,BFGS法,MF_SMOOTH_LOCAL,generally_unsuitable,avoid_as_default,continuous,simulation,bounds,nonconvex,discontinuous,none_available,low,moderate,deterministic,global_candidate,目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,問題の主要構造・変数型・保証要求と不整合。,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCIPY_BFGS;I_OPTIMJL,S031;S033;S002;S056;S057,medium,2026-07-13
PA013,noiseを含むblack-box,M_SPSA,同時摂動確率近似,MF_DFO_LOCAL,default_choice,first_try,continuous,simulation,bounds,nonconvex,nonsmooth,none_available,low,moderate,moderate_noise,global_candidate,評価が有限で、局所探索に十分な予算。手法により局所Lipschitz性等。,高次元かつ高価;厳密大域証明;離散混合を無変換で扱う,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,,S032;S035;S059;S002;S018;S031;S060;S063;S056,high,2026-07-13
PA013,noiseを含むblack-box,M_CMA_ES,CMA-ES,MF_EVOLUTIONARY,strongly_recommended,second_try,continuous,simulation,bounds,nonconvex,nonsmooth,none_available,low,moderate,moderate_noise,global_candidate,評価予算と妥当な変数表現・境界・乱数管理。,評価が極端に高価で低予算;厳密証明;高次元で構造利用可能,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_PYCMA;I_NEVERGRAD,S032;S035;S059;S033;S040;S058;S074,high,2026-07-13
PA013,noiseを含むblack-box,M_BAYESIAN_OPT_GP,Gaussian process Bayesian optimization,MF_SURROGATE_HPO,recommended,expert_guidance_recommended,continuous,simulation,bounds,nonconvex,nonsmooth,none_available,low,moderate,moderate_noise,global_candidate,評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,評価が安価で大量可能;極端高次元;再現不能noiseを未model化,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,I_OPTUNA;I_BOTORCH;I_AX;I_RAY_TUNE,S032;S035;S059;S034;S036;S037;S038;S069;S075,medium,2026-07-13
PA013,noiseを含むblack-box,M_RANDOM_SEARCH,random search,MF_SURROGATE_HPO,conditional,expert_guidance_recommended,continuous,simulation,bounds,nonconvex,nonsmooth,none_available,low,moderate,moderate_noise,global_candidate,評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,評価が安価で大量可能;極端高次元;再現不能noiseを未model化,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,I_NEVERGRAD;I_OPTUNA;I_AX;I_SMAC3;I_RAY_TUNE,S032;S035;S059;S034;S036;S037;S038;S069;S075,medium,2026-07-13
PA013,noiseを含むblack-box,M_BFGS,BFGS法,MF_SMOOTH_LOCAL,generally_unsuitable,avoid_as_default,continuous,simulation,bounds,nonconvex,nonsmooth,none_available,low,moderate,moderate_noise,global_candidate,目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,問題の主要構造・変数型・保証要求と不整合。 noiseが局所model・停止判定を破壊する。,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCIPY_BFGS;I_OPTIMJL,S032;S035;S059;S002;S056;S057,medium,2026-07-13
PA014,非常に高価な低次元評価,M_BAYESIAN_OPT_GP,Gaussian process Bayesian optimization,MF_SURROGATE_HPO,default_choice,first_try,continuous,simulation,bounds,unknown,unknown,none_available,very_low,very_expensive,small_noise,global_candidate,評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,評価が安価で大量可能;極端高次元;再現不能noiseを未model化,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,I_OPTUNA;I_BOTORCH;I_AX;I_RAY_TUNE,S035;S059;S075;S034;S036;S037;S038;S069,high,2026-07-13
PA014,非常に高価な低次元評価,M_TURBO_SAASBO,高次元局所Bayesian最適化,MF_SURROGATE_HPO,strongly_recommended,second_try,continuous,simulation,bounds,unknown,unknown,none_available,very_low,very_expensive,small_noise,global_candidate,評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,評価が安価で大量可能;極端高次元;再現不能noiseを未model化,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,I_BOTORCH;I_AX,S035;S059;S075;S034;S036;S037;S038;S069,high,2026-07-13
PA014,非常に高価な低次元評価,M_DIRECT,DIRECT,MF_GLOBAL_SEARCH,recommended,expert_guidance_recommended,continuous,simulation,bounds,unknown,unknown,none_available,very_low,very_expensive,small_noise,global_candidate,有限探索領域と十分な評価予算。証明型では追加構造。,高次元高価で構造なし;局所解で十分;証明必須なのにheuristicのみ,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,1評価が非常に高価なためpopulation/領域探索の総評価数を事前見積りし、surrogateまたはmulti-fidelityを優先。,I_SCIPY_DIRECT;I_NLOPT,S035;S059;S075;S006;S007;S008;S009;S072;S073;S074,medium,2026-07-13
PA014,非常に高価な低次元評価,M_CMA_ES,CMA-ES,MF_EVOLUTIONARY,conditional,expert_guidance_recommended,continuous,simulation,bounds,unknown,unknown,none_available,very_low,very_expensive,small_noise,global_candidate,評価予算と妥当な変数表現・境界・乱数管理。,評価が極端に高価で低予算;厳密証明;高次元で構造利用可能,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,1評価が非常に高価なためpopulation/領域探索の総評価数を事前見積りし、surrogateまたはmulti-fidelityを優先。,I_PYCMA;I_NEVERGRAD,S035;S059;S075;S032;S033;S040;S058;S074,medium,2026-07-13
