evidence_link_id,source_id,target_table,target_id,supported_field,claim_summary,evidence_role,confidence,last_verified
EL000209,S054,problem_features,F_VARIABLE_SET,row,set,supporting_or_primary,high,2026-07-13
EL000210,S055,problem_features,F_VARIABLE_SET,row,set,supporting_or_primary,high,2026-07-13
EL000211,S056,problem_features,F_VARIABLE_SET,row,set,supporting_or_primary,high,2026-07-13
EL000212,S054,problem_features,F_VARIABLE_MANIFOLD,row,manifold,supporting_or_primary,high,2026-07-13
EL000213,S055,problem_features,F_VARIABLE_MANIFOLD,row,manifold,supporting_or_primary,high,2026-07-13
EL000214,S056,problem_features,F_VARIABLE_MANIFOLD,row,manifold,supporting_or_primary,high,2026-07-13
EL000215,S054,problem_features,F_VARIABLE_SIMPLEX,row,simplex,supporting_or_primary,high,2026-07-13
EL000216,S055,problem_features,F_VARIABLE_SIMPLEX,row,simplex,supporting_or_primary,high,2026-07-13
EL000217,S056,problem_features,F_VARIABLE_SIMPLEX,row,simplex,supporting_or_primary,high,2026-07-13
EL000218,S054,problem_features,F_VARIABLE_SPHERE,row,sphere,supporting_or_primary,high,2026-07-13
EL000219,S055,problem_features,F_VARIABLE_SPHERE,row,sphere,supporting_or_primary,high,2026-07-13
EL000220,S056,problem_features,F_VARIABLE_SPHERE,row,sphere,supporting_or_primary,high,2026-07-13
EL000221,S054,problem_features,F_VARIABLE_LIE_GROUP,row,lie group,supporting_or_primary,high,2026-07-13
EL000222,S055,problem_features,F_VARIABLE_LIE_GROUP,row,lie group,supporting_or_primary,high,2026-07-13
EL000223,S056,problem_features,F_VARIABLE_LIE_GROUP,row,lie group,supporting_or_primary,high,2026-07-13
EL000224,S054,problem_features,F_OBJECTIVE_LINEAR,row,linear,supporting_or_primary,high,2026-07-13
EL000225,S055,problem_features,F_OBJECTIVE_LINEAR,row,linear,supporting_or_primary,high,2026-07-13
EL000226,S056,problem_features,F_OBJECTIVE_LINEAR,row,linear,supporting_or_primary,high,2026-07-13
EL000227,S054,problem_features,F_OBJECTIVE_QUADRATIC,row,quadratic,supporting_or_primary,high,2026-07-13
EL000228,S055,problem_features,F_OBJECTIVE_QUADRATIC,row,quadratic,supporting_or_primary,high,2026-07-13
EL000229,S056,problem_features,F_OBJECTIVE_QUADRATIC,row,quadratic,supporting_or_primary,high,2026-07-13
EL000230,S054,problem_features,F_OBJECTIVE_SUM_OF_SQUARES,row,sum of squares,supporting_or_primary,high,2026-07-13
EL000231,S055,problem_features,F_OBJECTIVE_SUM_OF_SQUARES,row,sum of squares,supporting_or_primary,high,2026-07-13
EL000232,S056,problem_features,F_OBJECTIVE_SUM_OF_SQUARES,row,sum of squares,supporting_or_primary,high,2026-07-13
EL000233,S054,problem_features,F_OBJECTIVE_CONVEX,row,convex,supporting_or_primary,high,2026-07-13
EL000234,S055,problem_features,F_OBJECTIVE_CONVEX,row,convex,supporting_or_primary,high,2026-07-13
EL000235,S056,problem_features,F_OBJECTIVE_CONVEX,row,convex,supporting_or_primary,high,2026-07-13
EL000236,S054,problem_features,F_OBJECTIVE_STRONGLY_CONVEX,row,strongly convex,supporting_or_primary,high,2026-07-13
EL000237,S055,problem_features,F_OBJECTIVE_STRONGLY_CONVEX,row,strongly convex,supporting_or_primary,high,2026-07-13
EL000238,S056,problem_features,F_OBJECTIVE_STRONGLY_CONVEX,row,strongly convex,supporting_or_primary,high,2026-07-13
EL000239,S054,problem_features,F_OBJECTIVE_QUASICONVEX,row,quasiconvex,supporting_or_primary,high,2026-07-13
EL000240,S055,problem_features,F_OBJECTIVE_QUASICONVEX,row,quasiconvex,supporting_or_primary,high,2026-07-13
EL000241,S056,problem_features,F_OBJECTIVE_QUASICONVEX,row,quasiconvex,supporting_or_primary,high,2026-07-13
EL000242,S054,problem_features,F_OBJECTIVE_NONCONVEX,row,nonconvex,supporting_or_primary,high,2026-07-13
EL000243,S055,problem_features,F_OBJECTIVE_NONCONVEX,row,nonconvex,supporting_or_primary,high,2026-07-13
EL000244,S056,problem_features,F_OBJECTIVE_NONCONVEX,row,nonconvex,supporting_or_primary,high,2026-07-13
EL000245,S054,problem_features,F_OBJECTIVE_MULTIMODAL,row,multimodal,supporting_or_primary,high,2026-07-13
EL000246,S055,problem_features,F_OBJECTIVE_MULTIMODAL,row,multimodal,supporting_or_primary,high,2026-07-13
EL000247,S056,problem_features,F_OBJECTIVE_MULTIMODAL,row,multimodal,supporting_or_primary,high,2026-07-13
EL000248,S054,problem_features,F_OBJECTIVE_NONSMOOTH,row,nonsmooth,supporting_or_primary,high,2026-07-13
EL000249,S055,problem_features,F_OBJECTIVE_NONSMOOTH,row,nonsmooth,supporting_or_primary,high,2026-07-13
EL000250,S056,problem_features,F_OBJECTIVE_NONSMOOTH,row,nonsmooth,supporting_or_primary,high,2026-07-13
EL000251,S054,problem_features,F_OBJECTIVE_PIECEWISE_SMOOTH,row,piecewise smooth,supporting_or_primary,high,2026-07-13
EL000252,S055,problem_features,F_OBJECTIVE_PIECEWISE_SMOOTH,row,piecewise smooth,supporting_or_primary,high,2026-07-13
EL000253,S056,problem_features,F_OBJECTIVE_PIECEWISE_SMOOTH,row,piecewise smooth,supporting_or_primary,high,2026-07-13
EL000254,S054,problem_features,F_OBJECTIVE_DISCONTINUOUS,row,discontinuous,supporting_or_primary,high,2026-07-13
EL000255,S055,problem_features,F_OBJECTIVE_DISCONTINUOUS,row,discontinuous,supporting_or_primary,high,2026-07-13
EL000256,S056,problem_features,F_OBJECTIVE_DISCONTINUOUS,row,discontinuous,supporting_or_primary,high,2026-07-13
EL000257,S054,problem_features,F_OBJECTIVE_DISCRETE,row,discrete,supporting_or_primary,high,2026-07-13
EL000258,S055,problem_features,F_OBJECTIVE_DISCRETE,row,discrete,supporting_or_primary,high,2026-07-13
EL000259,S056,problem_features,F_OBJECTIVE_DISCRETE,row,discrete,supporting_or_primary,high,2026-07-13
EL000260,S054,problem_features,F_OBJECTIVE_NOISY,row,noisy,supporting_or_primary,high,2026-07-13
EL000261,S055,problem_features,F_OBJECTIVE_NOISY,row,noisy,supporting_or_primary,high,2026-07-13
EL000262,S056,problem_features,F_OBJECTIVE_NOISY,row,noisy,supporting_or_primary,high,2026-07-13
EL000263,S054,problem_features,F_OBJECTIVE_STOCHASTIC,row,stochastic,supporting_or_primary,high,2026-07-13
EL000264,S055,problem_features,F_OBJECTIVE_STOCHASTIC,row,stochastic,supporting_or_primary,high,2026-07-13
EL000265,S056,problem_features,F_OBJECTIVE_STOCHASTIC,row,stochastic,supporting_or_primary,high,2026-07-13
EL000266,S054,problem_features,F_OBJECTIVE_TIME_VARYING,row,time varying,supporting_or_primary,high,2026-07-13
EL000267,S055,problem_features,F_OBJECTIVE_TIME_VARYING,row,time varying,supporting_or_primary,high,2026-07-13
EL000268,S056,problem_features,F_OBJECTIVE_TIME_VARYING,row,time varying,supporting_or_primary,high,2026-07-13
EL000269,S054,problem_features,F_OBJECTIVE_SIMULATION,row,simulation,supporting_or_primary,high,2026-07-13
EL000270,S055,problem_features,F_OBJECTIVE_SIMULATION,row,simulation,supporting_or_primary,high,2026-07-13
EL000271,S056,problem_features,F_OBJECTIVE_SIMULATION,row,simulation,supporting_or_primary,high,2026-07-13
EL000272,S054,problem_features,F_OBJECTIVE_EXPERIMENT,row,experiment,supporting_or_primary,high,2026-07-13
EL000273,S055,problem_features,F_OBJECTIVE_EXPERIMENT,row,experiment,supporting_or_primary,high,2026-07-13
EL000274,S056,problem_features,F_OBJECTIVE_EXPERIMENT,row,experiment,supporting_or_primary,high,2026-07-13
EL000275,S054,problem_features,F_OBJECTIVE_MAY_FAIL,row,may fail,supporting_or_primary,high,2026-07-13
EL000276,S055,problem_features,F_OBJECTIVE_MAY_FAIL,row,may fail,supporting_or_primary,high,2026-07-13
EL000277,S056,problem_features,F_OBJECTIVE_MAY_FAIL,row,may fail,supporting_or_primary,high,2026-07-13
EL000278,S054,problem_features,F_OBJECTIVE_MISSING_OR_OUTLIER,row,missing or outlier,supporting_or_primary,high,2026-07-13
EL000279,S055,problem_features,F_OBJECTIVE_MISSING_OR_OUTLIER,row,missing or outlier,supporting_or_primary,high,2026-07-13
EL000280,S056,problem_features,F_OBJECTIVE_MISSING_OR_OUTLIER,row,missing or outlier,supporting_or_primary,high,2026-07-13
EL000281,S054,problem_features,F_OBJECTIVE_MULTIOBJECTIVE,row,multiobjective,supporting_or_primary,high,2026-07-13
EL000282,S055,problem_features,F_OBJECTIVE_MULTIOBJECTIVE,row,multiobjective,supporting_or_primary,high,2026-07-13
EL000283,S056,problem_features,F_OBJECTIVE_MULTIOBJECTIVE,row,multiobjective,supporting_or_primary,high,2026-07-13
EL000284,S054,problem_features,F_OBJECTIVE_LEXICOGRAPHIC,row,lexicographic,supporting_or_primary,high,2026-07-13
EL000285,S055,problem_features,F_OBJECTIVE_LEXICOGRAPHIC,row,lexicographic,supporting_or_primary,high,2026-07-13
EL000286,S056,problem_features,F_OBJECTIVE_LEXICOGRAPHIC,row,lexicographic,supporting_or_primary,high,2026-07-13
EL000287,S054,problem_features,F_OBJECTIVE_PENALIZED,row,penalized,supporting_or_primary,high,2026-07-13
EL000288,S055,problem_features,F_OBJECTIVE_PENALIZED,row,penalized,supporting_or_primary,high,2026-07-13
EL000289,S056,problem_features,F_OBJECTIVE_PENALIZED,row,penalized,supporting_or_primary,high,2026-07-13
EL000290,S054,problem_features,F_DERIVATIVE_ANALYTIC_GRADIENT,row,analytic gradient,supporting_or_primary,high,2026-07-13
EL000291,S055,problem_features,F_DERIVATIVE_ANALYTIC_GRADIENT,row,analytic gradient,supporting_or_primary,high,2026-07-13
EL000292,S056,problem_features,F_DERIVATIVE_ANALYTIC_GRADIENT,row,analytic gradient,supporting_or_primary,high,2026-07-13
EL000293,S054,problem_features,F_DERIVATIVE_AUTODIFF,row,autodiff,supporting_or_primary,high,2026-07-13
EL000294,S055,problem_features,F_DERIVATIVE_AUTODIFF,row,autodiff,supporting_or_primary,high,2026-07-13
EL000295,S056,problem_features,F_DERIVATIVE_AUTODIFF,row,autodiff,supporting_or_primary,high,2026-07-13
EL000296,S054,problem_features,F_DERIVATIVE_NUMERICAL,row,numerical,supporting_or_primary,high,2026-07-13
EL000297,S055,problem_features,F_DERIVATIVE_NUMERICAL,row,numerical,supporting_or_primary,high,2026-07-13
EL000298,S056,problem_features,F_DERIVATIVE_NUMERICAL,row,numerical,supporting_or_primary,high,2026-07-13
EL000299,S054,problem_features,F_DERIVATIVE_COMPLEX_STEP,row,complex step,supporting_or_primary,high,2026-07-13
EL000300,S055,problem_features,F_DERIVATIVE_COMPLEX_STEP,row,complex step,supporting_or_primary,high,2026-07-13
EL000301,S056,problem_features,F_DERIVATIVE_COMPLEX_STEP,row,complex step,supporting_or_primary,high,2026-07-13
EL000302,S054,problem_features,F_DERIVATIVE_SUBGRADIENT,row,subgradient,supporting_or_primary,high,2026-07-13
EL000303,S055,problem_features,F_DERIVATIVE_SUBGRADIENT,row,subgradient,supporting_or_primary,high,2026-07-13
EL000304,S056,problem_features,F_DERIVATIVE_SUBGRADIENT,row,subgradient,supporting_or_primary,high,2026-07-13
EL000305,S054,problem_features,F_DERIVATIVE_STOCHASTIC_GRADIENT,row,stochastic gradient,supporting_or_primary,high,2026-07-13
EL000306,S055,problem_features,F_DERIVATIVE_STOCHASTIC_GRADIENT,row,stochastic gradient,supporting_or_primary,high,2026-07-13
EL000307,S056,problem_features,F_DERIVATIVE_STOCHASTIC_GRADIENT,row,stochastic gradient,supporting_or_primary,high,2026-07-13
EL000308,S054,problem_features,F_DERIVATIVE_GRADIENT_ESTIMATION,row,gradient estimation,supporting_or_primary,high,2026-07-13
EL000309,S055,problem_features,F_DERIVATIVE_GRADIENT_ESTIMATION,row,gradient estimation,supporting_or_primary,high,2026-07-13
EL000310,S056,problem_features,F_DERIVATIVE_GRADIENT_ESTIMATION,row,gradient estimation,supporting_or_primary,high,2026-07-13
EL000311,S054,problem_features,F_DERIVATIVE_JACOBIAN,row,jacobian,supporting_or_primary,high,2026-07-13
EL000312,S055,problem_features,F_DERIVATIVE_JACOBIAN,row,jacobian,supporting_or_primary,high,2026-07-13
EL000313,S056,problem_features,F_DERIVATIVE_JACOBIAN,row,jacobian,supporting_or_primary,high,2026-07-13
EL000314,S054,problem_features,F_DERIVATIVE_HESSIAN,row,hessian,supporting_or_primary,high,2026-07-13
EL000315,S055,problem_features,F_DERIVATIVE_HESSIAN,row,hessian,supporting_or_primary,high,2026-07-13
EL000316,S056,problem_features,F_DERIVATIVE_HESSIAN,row,hessian,supporting_or_primary,high,2026-07-13
EL000317,S054,problem_features,F_DERIVATIVE_HVP,row,hvp,supporting_or_primary,high,2026-07-13
EL000318,S055,problem_features,F_DERIVATIVE_HVP,row,hvp,supporting_or_primary,high,2026-07-13
EL000319,S056,problem_features,F_DERIVATIVE_HVP,row,hvp,supporting_or_primary,high,2026-07-13
EL000320,S054,problem_features,F_DERIVATIVE_UNRELIABLE,row,unreliable,supporting_or_primary,high,2026-07-13
EL000321,S055,problem_features,F_DERIVATIVE_UNRELIABLE,row,unreliable,supporting_or_primary,high,2026-07-13
EL000322,S056,problem_features,F_DERIVATIVE_UNRELIABLE,row,unreliable,supporting_or_primary,high,2026-07-13
EL000323,S054,problem_features,F_DERIVATIVE_NOISY,row,noisy,supporting_or_primary,high,2026-07-13
EL000324,S055,problem_features,F_DERIVATIVE_NOISY,row,noisy,supporting_or_primary,high,2026-07-13
EL000325,S056,problem_features,F_DERIVATIVE_NOISY,row,noisy,supporting_or_primary,high,2026-07-13
EL000326,S054,problem_features,F_DERIVATIVE_NOT_DIFFERENTIABLE,row,not differentiable,supporting_or_primary,high,2026-07-13
EL000327,S055,problem_features,F_DERIVATIVE_NOT_DIFFERENTIABLE,row,not differentiable,supporting_or_primary,high,2026-07-13
EL000328,S056,problem_features,F_DERIVATIVE_NOT_DIFFERENTIABLE,row,not differentiable,supporting_or_primary,high,2026-07-13
EL000329,S054,problem_features,F_DERIVATIVE_NUMDIFF_BUDGET_LIMITED,row,numdiff budget limited,supporting_or_primary,high,2026-07-13
EL000330,S055,problem_features,F_DERIVATIVE_NUMDIFF_BUDGET_LIMITED,row,numdiff budget limited,supporting_or_primary,high,2026-07-13
EL000331,S056,problem_features,F_DERIVATIVE_NUMDIFF_BUDGET_LIMITED,row,numdiff budget limited,supporting_or_primary,high,2026-07-13
EL000332,S054,problem_features,F_DERIVATIVE_NUMDIFF_SCALE_UNSTABLE,row,numdiff scale unstable,supporting_or_primary,high,2026-07-13
EL000333,S055,problem_features,F_DERIVATIVE_NUMDIFF_SCALE_UNSTABLE,row,numdiff scale unstable,supporting_or_primary,high,2026-07-13
EL000334,S056,problem_features,F_DERIVATIVE_NUMDIFF_SCALE_UNSTABLE,row,numdiff scale unstable,supporting_or_primary,high,2026-07-13
EL000335,S054,problem_features,F_DERIVATIVE_BRANCHING_INVALID,row,branching invalid,supporting_or_primary,high,2026-07-13
EL000336,S055,problem_features,F_DERIVATIVE_BRANCHING_INVALID,row,branching invalid,supporting_or_primary,high,2026-07-13
EL000337,S056,problem_features,F_DERIVATIVE_BRANCHING_INVALID,row,branching invalid,supporting_or_primary,high,2026-07-13
EL000338,S054,problem_features,F_DERIVATIVE_INTERNAL_RANDOMNESS,row,internal randomness,supporting_or_primary,high,2026-07-13
EL000339,S055,problem_features,F_DERIVATIVE_INTERNAL_RANDOMNESS,row,internal randomness,supporting_or_primary,high,2026-07-13
EL000340,S056,problem_features,F_DERIVATIVE_INTERNAL_RANDOMNESS,row,internal randomness,supporting_or_primary,high,2026-07-13
EL000341,S054,problem_features,F_DERIVATIVE_INNER_ITERATION,row,inner iteration,supporting_or_primary,high,2026-07-13
EL000342,S055,problem_features,F_DERIVATIVE_INNER_ITERATION,row,inner iteration,supporting_or_primary,high,2026-07-13
EL000343,S056,problem_features,F_DERIVATIVE_INNER_ITERATION,row,inner iteration,supporting_or_primary,high,2026-07-13
