problem_id,problem_name_ja,method_id,method_name_ja,method_family_id,fit_level,beginner_priority,variable_type,objective_structure,constraint_structure,convexity,smoothness,derivative_access,dimension_context,evaluation_cost,noise,solution_requirement,required_conditions,exclusion_conditions,guarantee_notes,budget_notes,representative_implementation_ids,evidence_source_ids,confidence,last_verified
\SPA008,\S上下限制約付き滑らか,\SM_PROJECTED_GRADIENT,\S射影勾配法,\SMF_CONSTRAINED_NLP,\Sstrongly_recommended,\Ssecond_try,\Scontinuous,\Sgeneral_nonlinear,\Sbounds,\Snonconvex,\Ssmooth,\Sanalytic_gradient,\Smedium,\Scheap,\Sdeterministic,\Slocal_stationary,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S離散変数;不連続制約;強いノイズ,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_PETSC_TAO;I_JAXOPT,\SS002;S065;S017;S029;S030;S056;S064;S055;S066,\Shigh,\S2026-07-13
\SPA008,\S上下限制約付き滑らか,\SM_SLSQP,\SSLSQP,\SMF_CONSTRAINED_NLP,\Sconditional,\Sexpert_guidance_recommended,\Scontinuous,\Sgeneral_nonlinear,\Sbounds,\Snonconvex,\Ssmooth,\Sanalytic_gradient,\Smedium,\Scheap,\Sdeterministic,\Slocal_stationary,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S離散変数;不連続制約;強いノイズ,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_SLSQP,\SS002;S065;S017;S029;S030;S056;S064,\Smedium,\S2026-07-13
\SPA009,\S一般滑らか制約付きNLP,\SM_AUGMENTED_LAGRANGIAN,\S拡張Lagrange法,\SMF_CONSTRAINED_NLP,\Sconditional,\Sexpert_guidance_recommended,\Scontinuous,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Ssmooth,\Sanalytic_gradient,\Smedium,\Smoderate,\Sdeterministic,\Slocal_stationary,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S離散変数;不連続制約;強いノイズ,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_NLOPT,\SS017;S029;S030;S056;S064;S018,\Smedium,\S2026-07-13
\SPA009,\S一般滑らか制約付きNLP,\SM_COBYLA,\SCOBYLA,\SMF_DFO_LOCAL,\Sgenerally_unsuitable,\Savoid_as_default,\Scontinuous,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Ssmooth,\Sanalytic_gradient,\Smedium,\Smoderate,\Sdeterministic,\Slocal_stationary,\S評価が有限で、局所探索に十分な予算。手法により局所Lipschitz性等。,\S問題の主要構造・変数型・保証要求と不整合。,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_COBYLA;I_NLOPT,\SS017;S029;S030;S056;S002;S018;S031;S060;S063,\Smedium,\S2026-07-13
\SPA009,\S一般滑らか制約付きNLP,\SM_INTERIOR_POINT_NLP,\SNLP内点法,\SMF_CONSTRAINED_NLP,\Sdefault_choice,\Sfirst_try,\Scontinuous,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Ssmooth,\Sanalytic_gradient,\Smedium,\Smoderate,\Sdeterministic,\Slocal_stationary,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S離散変数;不連続制約;強いノイズ,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_TRUST_CONSTR;I_IPOPT;I_PYOMO;I_KNITRO;I_CASADI,\SS017;S029;S030;S056;S064,\Shigh,\S2026-07-13
\SPA009,\S一般滑らか制約付きNLP,\SM_SLSQP,\SSLSQP,\SMF_CONSTRAINED_NLP,\Srecommended,\Sexpert_guidance_recommended,\Scontinuous,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Ssmooth,\Sanalytic_gradient,\Smedium,\Smoderate,\Sdeterministic,\Slocal_stationary,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S離散変数;不連続制約;強いノイズ,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_SLSQP,\SS017;S029;S030;S056;S064;S002,\Smedium,\S2026-07-13
\SPA009,\S一般滑らか制約付きNLP,\SM_SQP,\S逐次二次計画法,\SMF_CONSTRAINED_NLP,\Sstrongly_recommended,\Ssecond_try,\Scontinuous,\Sgeneral_nonlinear,\Smixed,\Snonconvex,\Ssmooth,\Sanalytic_gradient,\Smedium,\Smoderate,\Sdeterministic,\Slocal_stationary,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S離散変数;不連続制約;強いノイズ,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_TRUST_CONSTR;I_KNITRO;I_SNOPT;I_CASADI;I_ACADOS,\SS017;S029;S030;S056;S064,\Shigh,\S2026-07-13
\SPA010,\S非滑らか凸複合,\SM_ADMM,\S交互方向乗数法,\SMF_COMPOSITE_CONVEX,\Sconditional,\Sexpert_guidance_recommended,\Scontinuous,\Scomposite,\Sunconstrained,\Sconvex,\Snonsmooth,\Ssubgradient,\Shigh,\Scheap,\Sdeterministic,\Sconvex_global,\S凸性または適切な単調性。近接作用素・射影・分解が計算可能。,\S非凸で証明必須;prox/射影が高価;離散変数,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCS,\SS055;S066;S067;S061,\Smedium,\S2026-07-13
\SPA010,\S非滑らか凸複合,\SM_COORDINATE_DESCENT,\S座標降下法,\SMF_COMPOSITE_CONVEX,\Srecommended,\Sexpert_guidance_recommended,\Scontinuous,\Scomposite,\Sunconstrained,\Sconvex,\Snonsmooth,\Ssubgradient,\Shigh,\Scheap,\Sdeterministic,\Sconvex_global,\S凸性または適切な単調性。近接作用素・射影・分解が計算可能。,\S非凸で証明必須;prox/射影が高価;離散変数,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\S,\SS055;S066;S067;S061;S056,\Smedium,\S2026-07-13
\SPA010,\S非滑らか凸複合,\SM_FISTA,\SFISTA,\SMF_COMPOSITE_CONVEX,\Sstrongly_recommended,\Ssecond_try,\Scontinuous,\Scomposite,\Sunconstrained,\Sconvex,\Snonsmooth,\Ssubgradient,\Shigh,\Scheap,\Sdeterministic,\Sconvex_global,\S凸性または適切な単調性。近接作用素・射影・分解が計算可能。,\S非凸で証明必須;prox/射影が高価;離散変数,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\S,\SS055;S066;S067;S061,\Shigh,\S2026-07-13
\SPA010,\S非滑らか凸複合,\SM_PROX_GRADIENT,\S近接勾配法,\SMF_COMPOSITE_CONVEX,\Sdefault_choice,\Sfirst_try,\Scontinuous,\Scomposite,\Sunconstrained,\Sconvex,\Snonsmooth,\Ssubgradient,\Shigh,\Scheap,\Sdeterministic,\Sconvex_global,\S凸性または適切な単調性。近接作用素・射影・分解が計算可能。,\S非凸で証明必須;prox/射影が高価;離散変数,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_JAXOPT,\SS055;S066;S067;S061,\Shigh,\S2026-07-13
\SPA010,\S非滑らか凸複合,\SM_SUBGRADIENT,\S劣勾配法,\SMF_COMPOSITE_CONVEX,\Sgenerally_unsuitable,\Savoid_as_default,\Scontinuous,\Scomposite,\Sunconstrained,\Sconvex,\Snonsmooth,\Ssubgradient,\Shigh,\Scheap,\Sdeterministic,\Sconvex_global,\S凸性または適切な単調性。近接作用素・射影・分解が計算可能。,\S問題の主要構造・変数型・保証要求と不整合。,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\S,\SS055;S066;S067;S061,\Smedium,\S2026-07-13
\SPA011,\S一般非滑らか局所,\SM_BFGS,\SBFGS法,\SMF_SMOOTH_LOCAL,\Sgenerally_unsuitable,\Savoid_as_default,\Scontinuous,\Sgeneral_nonlinear,\Sbounds,\Snonconvex,\Snonsmooth,\Snone_available,\Slow,\Scheap,\Sdeterministic,\Slocal_stationary,\S目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,\S問題の主要構造・変数型・保証要求と不整合。,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_BFGS;I_OPTIMJL,\SS018;S031;S060;S002;S056;S057,\Smedium,\S2026-07-13
\SPA011,\S一般非滑らか局所,\SM_BUNDLE,\Sbundle法,\SMF_COMPOSITE_CONVEX,\Sconditional,\Sexpert_guidance_recommended,\Scontinuous,\Sgeneral_nonlinear,\Sbounds,\Snonconvex,\Snonsmooth,\Snone_available,\Slow,\Scheap,\Sdeterministic,\Slocal_stationary,\S凸性または適切な単調性。近接作用素・射影・分解が計算可能。,\S非凸で証明必須;prox/射影が高価;離散変数,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\S,\SS018;S031;S060;S055;S061;S066;S067;S056,\Smedium,\S2026-07-13
\SPA011,\S一般非滑らか局所,\SM_COBYQA,\SCOBYQA,\SMF_DFO_LOCAL,\Sstrongly_recommended,\Ssecond_try,\Scontinuous,\Sgeneral_nonlinear,\Sbounds,\Snonconvex,\Snonsmooth,\Snone_available,\Slow,\Scheap,\Sdeterministic,\Slocal_stationary,\S評価が有限で、局所探索に十分な予算。手法により局所Lipschitz性等。,\S高次元かつ高価;厳密大域証明;離散混合を無変換で扱う,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_COBYQA,\SS018;S031;S060;S002;S063,\Shigh,\S2026-07-13
\SPA011,\S一般非滑らか局所,\SM_MADS,\Smesh adaptive direct search,\SMF_DFO_LOCAL,\Sdefault_choice,\Sfirst_try,\Scontinuous,\Sgeneral_nonlinear,\Sbounds,\Snonconvex,\Snonsmooth,\Snone_available,\Slow,\Scheap,\Sdeterministic,\Slocal_stationary,\S評価が有限で、局所探索に十分な予算。手法により局所Lipschitz性等。,\S高次元かつ高価;厳密大域証明;離散混合を無変換で扱う,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_NOMAD,\SS018;S031;S060;S002;S063,\Shigh,\S2026-07-13
\SPA011,\S一般非滑らか局所,\SM_PATTERN_SEARCH,\Spattern search,\SMF_DFO_LOCAL,\Srecommended,\Sexpert_guidance_recommended,\Scontinuous,\Sgeneral_nonlinear,\Sbounds,\Snonconvex,\Snonsmooth,\Snone_available,\Slow,\Scheap,\Sdeterministic,\Slocal_stationary,\S評価が有限で、局所探索に十分な予算。手法により局所Lipschitz性等。,\S高次元かつ高価;厳密大域証明;離散混合を無変換で扱う,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\S,\SS018;S031;S060;S002;S063,\Smedium,\S2026-07-13
\SPA012,\S不連続決定論black-box,\SM_BFGS,\SBFGS法,\SMF_SMOOTH_LOCAL,\Sgenerally_unsuitable,\Savoid_as_default,\Scontinuous,\Ssimulation,\Sbounds,\Snonconvex,\Sdiscontinuous,\Snone_available,\Slow,\Smoderate,\Sdeterministic,\Sglobal_candidate,\S目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,\S問題の主要構造・変数型・保証要求と不整合。,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_BFGS;I_OPTIMJL,\SS031;S033;S002;S056;S057,\Smedium,\S2026-07-13
\SPA012,\S不連続決定論black-box,\SM_CMA_ES,\SCMA-ES,\SMF_EVOLUTIONARY,\Srecommended,\Sexpert_guidance_recommended,\Scontinuous,\Ssimulation,\Sbounds,\Snonconvex,\Sdiscontinuous,\Snone_available,\Slow,\Smoderate,\Sdeterministic,\Sglobal_candidate,\S評価予算と妥当な変数表現・境界・乱数管理。,\S評価が極端に高価で低予算;厳密証明;高次元で構造利用可能,\S大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_PYCMA;I_NEVERGRAD,\SS031;S033;S032;S040;S058;S074,\Smedium,\S2026-07-13
\SPA012,\S不連続決定論black-box,\SM_DIFFERENTIAL_EVOLUTION,\S差分進化,\SMF_GLOBAL_SEARCH,\Sconditional,\Sexpert_guidance_recommended,\Scontinuous,\Ssimulation,\Sbounds,\Snonconvex,\Sdiscontinuous,\Snone_available,\Slow,\Smoderate,\Sdeterministic,\Sglobal_candidate,\S有限探索領域と十分な評価予算。証明型では追加構造。,\S高次元高価で構造なし;局所解で十分;証明必須なのにheuristicのみ,\S大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_DIFFERENTIAL_EVOLUTION;I_NEVERGRAD,\SS031;S033;S006;S007;S008;S009;S072;S073;S074,\Smedium,\S2026-07-13
\SPA012,\S不連続決定論black-box,\SM_MADS,\Smesh adaptive direct search,\SMF_DFO_LOCAL,\Sdefault_choice,\Sfirst_try,\Scontinuous,\Ssimulation,\Sbounds,\Snonconvex,\Sdiscontinuous,\Snone_available,\Slow,\Smoderate,\Sdeterministic,\Sglobal_candidate,\S評価が有限で、局所探索に十分な予算。手法により局所Lipschitz性等。,\S高次元かつ高価;厳密大域証明;離散混合を無変換で扱う,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_NOMAD,\SS031;S033;S002;S018;S060;S063,\Shigh,\S2026-07-13
\SPA012,\S不連続決定論black-box,\SM_PATTERN_SEARCH,\Spattern search,\SMF_DFO_LOCAL,\Sstrongly_recommended,\Ssecond_try,\Scontinuous,\Ssimulation,\Sbounds,\Snonconvex,\Sdiscontinuous,\Snone_available,\Slow,\Smoderate,\Sdeterministic,\Sglobal_candidate,\S評価が有限で、局所探索に十分な予算。手法により局所Lipschitz性等。,\S高次元かつ高価;厳密大域証明;離散混合を無変換で扱う,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\S,\SS031;S033;S002;S018;S060;S063,\Shigh,\S2026-07-13
\SPA013,\Snoiseを含むblack-box,\SM_BAYESIAN_OPT_GP,\SGaussian process Bayesian optimization,\SMF_SURROGATE_HPO,\Srecommended,\Sexpert_guidance_recommended,\Scontinuous,\Ssimulation,\Sbounds,\Snonconvex,\Snonsmooth,\Snone_available,\Slow,\Smoderate,\Smoderate_noise,\Sglobal_candidate,\S評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,\S評価が安価で大量可能;極端高次元;再現不能noiseを未model化,\S大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,\S評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,\SI_OPTUNA;I_BOTORCH;I_AX;I_RAY_TUNE,\SS032;S035;S059;S034;S036;S037;S038;S069;S075,\Smedium,\S2026-07-13
\SPA013,\Snoiseを含むblack-box,\SM_BFGS,\SBFGS法,\SMF_SMOOTH_LOCAL,\Sgenerally_unsuitable,\Savoid_as_default,\Scontinuous,\Ssimulation,\Sbounds,\Snonconvex,\Snonsmooth,\Snone_available,\Slow,\Smoderate,\Smoderate_noise,\Sglobal_candidate,\S目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,\S問題の主要構造・変数型・保証要求と不整合。 noiseが局所model・停止判定を破壊する。,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_BFGS;I_OPTIMJL,\SS032;S035;S059;S002;S056;S057,\Smedium,\S2026-07-13
\SPA013,\Snoiseを含むblack-box,\SM_CMA_ES,\SCMA-ES,\SMF_EVOLUTIONARY,\Sstrongly_recommended,\Ssecond_try,\Scontinuous,\Ssimulation,\Sbounds,\Snonconvex,\Snonsmooth,\Snone_available,\Slow,\Smoderate,\Smoderate_noise,\Sglobal_candidate,\S評価予算と妥当な変数表現・境界・乱数管理。,\S評価が極端に高価で低予算;厳密証明;高次元で構造利用可能,\S大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_PYCMA;I_NEVERGRAD,\SS032;S035;S059;S033;S040;S058;S074,\Shigh,\S2026-07-13
\SPA013,\Snoiseを含むblack-box,\SM_RANDOM_SEARCH,\Srandom search,\SMF_SURROGATE_HPO,\Sconditional,\Sexpert_guidance_recommended,\Scontinuous,\Ssimulation,\Sbounds,\Snonconvex,\Snonsmooth,\Snone_available,\Slow,\Smoderate,\Smoderate_noise,\Sglobal_candidate,\S評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,\S評価が安価で大量可能;極端高次元;再現不能noiseを未model化,\S大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,\S評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,\SI_NEVERGRAD;I_OPTUNA;I_AX;I_SMAC3;I_RAY_TUNE,\SS032;S035;S059;S034;S036;S037;S038;S069;S075,\Smedium,\S2026-07-13
